department,account_code,description,amount,fiscal_year,column_type,row_type,source_file,source_page
Program: Public Works,,Total 3100 - General Fund,2461139.0,2027,recommended,total,lexington_fy2027_budget.pdf,102
Program: Public Works,,Salaries & Wages,1617618.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Salaries & Wages,1710285.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Salaries & Wages,1789178.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Salaries & Wages,1947939.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Overtime,4858.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Overtime,6085.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Overtime,12400.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Overtime,12400.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Personal Services,1622476.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Personal Services,1716370.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Personal Services,1801578.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Personal Services,1960339.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Contractual Services,197857.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Contractual Services,387574.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Contractual Services,343600.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Contractual Services,352700.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Utilities,113425.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Utilities,111358.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Utilities,102200.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Utilities,102200.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Supplies,33075.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Supplies,21017.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Supplies,43300.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Supplies,45000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Small Capital,172.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Small Capital,518.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Small Capital,900.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Small Capital,900.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Expenses,344530.0,2024,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Expenses,520467.0,2025,actual,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Expenses,490000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Expenses,500800.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,102
Program: Public Works,,Total 3100 - General Fund,1967006.0,2024,actual,total,lexington_fy2027_budget.pdf,102
Program: Public Works,,Total 3100 - General Fund,2236837.0,2025,actual,total,lexington_fy2027_budget.pdf,102
Program: Public Works,,Total 3100 - General Fund,2291578.0,2026,appropriation,total,lexington_fy2027_budget.pdf,102
Program: Public Works,,Total 3100 - General Fund,2461139.0,2027,recommended,total,lexington_fy2027_budget.pdf,102
Program: Public Works,,Tax Levy,3490123.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Tax Levy,4028964.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Tax Levy,4259783.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Tax Levy,4323504.0,2027,projected,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Enterprise Funds (Indirects),76234.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Enterprise Funds (Indirects),68911.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Enterprise Funds (Indirects),65199.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Enterprise Funds (Indirects),67122.0,2027,projected,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Parking Fund,39000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Parking Fund,39000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,3566357.0,2024,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4097875.0,2025,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4363982.0,2026,estimate,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4429626.0,2027,projected,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Compensation,1540345.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Compensation,1663427.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Compensation,1633182.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Compensation,1692626.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2026012.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2434448.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2730800.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2737000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,3566357.0,2024,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4097875.0,2025,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4363982.0,2026,appropriation,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4429626.0,2027,recommended,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3210 Highway Maintenance,1513529.0,2024,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3210 Highway Maintenance,1414613.0,2025,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3210 Highway Maintenance,1705224.0,2026,appropriation,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3210 Highway Maintenance,1718290.0,2027,recommended,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3220 Equipment Maintenance,930756.0,2024,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3220 Equipment Maintenance,1016932.0,2025,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3220 Equipment Maintenance,1024781.0,2026,appropriation,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3220 Equipment Maintenance,1041359.0,2027,recommended,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3230 Snow Removal,1122072.0,2024,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3230 Snow Removal,1666331.0,2025,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3230 Snow Removal,1633977.0,2026,appropriation,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3230 Snow Removal,1669977.0,2027,recommended,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,3566357.0,2024,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4097875.0,2025,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4363982.0,2026,appropriation,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4429626.0,2027,recommended,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Salaries & Wages,1235496.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Salaries & Wages,1222291.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Salaries & Wages,1287542.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Salaries & Wages,1346986.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Overtime,304849.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Overtime,441137.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Overtime,345640.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Overtime,345640.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Personal Services,1540345.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Personal Services,1663427.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Personal Services,1633182.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Personal Services,1692626.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Contractual Services,1000002.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Contractual Services,1224013.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Contractual Services,1352300.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Contractual Services,1350500.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Utilities,229761.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Utilities,266970.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Utilities,289100.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Utilities,292100.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Supplies,732233.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Supplies,860692.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Supplies,982400.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Supplies,987400.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Small Capital,64017.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Small Capital,82772.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Small Capital,107000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Small Capital,107000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2026012.0,2024,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2434448.0,2025,actual,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2730800.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Expenses,2737000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,3566357.0,2024,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4097875.0,2025,actual,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4363982.0,2026,appropriation,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Total 3200 Highway,4429626.0,2027,recommended,total,lexington_fy2027_budget.pdf,106
Program: Public Works,,Tax Levy,1807178.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Tax Levy,2106699.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Tax Levy,2300633.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Tax Levy,2421084.0,2027,projected,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Enterprise Funds (Indirects),96963.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Enterprise Funds (Indirects),99872.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Enterprise Funds (Indirects),102818.0,2027,projected,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Prep Fees,324748.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Prep Fees,354724.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Prep Fees,298000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Prep Fees,280000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Trust,130898.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Trust,170662.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Trust,100000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Cemetery Trust,100000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2262824.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2729049.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2798505.0,2026,estimate,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2903902.0,2027,projected,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,1720196.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,1908850.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,1993405.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,2016402.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,542627.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,820199.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,805100.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,887500.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2262824.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2729049.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2798505.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2903902.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3310 Parks Division,1445245.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3310 Parks Division,1819611.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3310 Parks Division,1760735.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3310 Parks Division,1853250.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3320 Forestry,436535.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3320 Forestry,456228.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3320 Forestry,578422.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3320 Forestry,569481.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3330 Cemetery,381044.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3330 Cemetery,453210.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3330 Cemetery,459348.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3330 Cemetery,481171.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2262824.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2729049.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2798505.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2903902.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Salaries & Wages,1450397.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Salaries & Wages,1593646.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Salaries & Wages,1852378.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Salaries & Wages,1875375.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Overtime,269800.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Overtime,315204.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Overtime,141027.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Overtime,141027.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Personal Services,1720196.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Personal Services,1908850.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Personal Services,1993405.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Personal Services,2016402.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Contractual Services,264887.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Contractual Services,406732.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Contractual Services,449300.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Contractual Services,503800.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Utilities,80803.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Utilities,126840.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Utilities,101800.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Utilities,110800.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Supplies,184980.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Supplies,205829.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Supplies,221000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Supplies,239900.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Small Capital,11958.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Small Capital,80798.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Small Capital,33000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Small Capital,33000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,542627.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,820199.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,805100.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,887500.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2262824.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2729049.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2798505.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - General Fund,2903902.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Lexington Tree Fund,217571.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Lexington Tree Fund,38800.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Lexington Tree Fund,210000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Lexington Tree Fund,150000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Burial Containers,57323.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Burial Containers,40490.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Burial Containers,60000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Burial Containers,60000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,274894.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,79290.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,270000.0,2026,estimate,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,210000.0,2027,projected,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,70336.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,47179.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,210000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,150000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,26690.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,24021.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,60000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,60000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,97026.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,71200.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,270000.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - Revolving Funds,210000.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,1720196.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,1908850.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,1993405.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Compensation,2016402.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,639653.0,2024,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,891400.0,2025,actual,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,1075100.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Expenses,1097500.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - All Funds,2359850.0,2024,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - All Funds,2800249.0,2025,actual,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - All Funds,3068505.0,2026,appropriation,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Total 3300 - All Funds,3113902.0,2027,recommended,total,lexington_fy2027_budget.pdf,111
Program: Public Works,,Tax Levy,3764234.0,2024,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Tax Levy,4119616.0,2025,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Tax Levy,4517735.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Tax Levy,4945972.0,2027,projected,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,3764234.0,2024,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4119616.0,2025,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4517735.0,2026,estimate,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4945972.0,2027,projected,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Expenses,3764234.0,2024,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Expenses,4119616.0,2025,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Expenses,4517735.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Expenses,4945972.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,3764234.0,2024,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4119616.0,2025,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4517735.0,2026,appropriation,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4945972.0,2027,recommended,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3410 Refuse Collection,1390417.0,2024,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3410 Refuse Collection,1376116.0,2025,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3410 Refuse Collection,1437563.0,2026,appropriation,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3410 Refuse Collection,1520467.0,2027,recommended,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3420 Recycling,1675580.0,2024,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3420 Recycling,2048284.0,2025,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3420 Recycling,2300418.0,2026,appropriation,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3420 Recycling,2615261.0,2027,recommended,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3430 Refuse Disposal,698237.0,2024,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3430 Refuse Disposal,695216.0,2025,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3430 Refuse Disposal,779754.0,2026,appropriation,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3430 Refuse Disposal,810244.0,2027,recommended,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,3764234.0,2024,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4119616.0,2025,actual,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4517735.0,2026,appropriation,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Total 3400 - General Fund,4945972.0,2027,recommended,total,lexington_fy2027_budget.pdf,116
Program: Public Works,,Contractual Services,3749405.0,2024,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Contractual Services,4038379.0,2025,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Contractual Services,4477535.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Contractual Services,4912172.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Supplies,14828.0,2024,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Supplies,81237.0,2025,actual,line_item,lexington_fy2027_budget.pdf,116
Program: Public Works,,Supplies,40200.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,116
